date,product,store,demand,is_promotion,unit_cost,selling_price,holding_cost_per_unit,stockout_cost_per_unit,temperature,is_weekend,is_holiday
2023-01-19,Toys,Store_A,100,1,25,42.32,0.5,3.75,25.8,0,0
2023-01-20,Toys,Store_A,81,0,25,39.25,0.5,3.75,18.2,0,0
2023-01-21,Toys,Store_A,72,0,25,34.0,0.5,3.75,22.3,1,0
2023-01-22,Toys,Store_A,76,0,25,43.4,0.5,3.75,22.9,1,0
2023-01-23,Toys,Store_A,77,0,25,35.38,0.5,3.75,21.8,0,0
2023-01-24,Toys,Store_A,90,0,25,37.39,0.5,3.75,20.9,0,0
2023-01-25,Toys,Store_A,85,0,25,42.63,0.5,3.75,26.4,0,0
2023-01-26,Toys,Store_A,85,0,25,42.46,0.5,3.75,25.6,0,0
2023-01-27,Toys,Store_A,69,0,25,38.26,0.5,3.75,26.9,0,0
2023-01-28,Toys,Store_A,74,0,25,35.96,0.5,3.75,30.0,1,0
2023-01-29,Toys,Store_A,93,1,25,34.51,0.5,3.75,24.0,1,0
2023-01-30,Toys,Store_A,78,0,25,40.86,0.5,3.75,30.7,0,0
2023-01-31,Toys,Store_A,96,0,25,41.15,0.5,3.75,27.2,0,0
2023-02-01,Toys,Store_A,97,0,25,42.4,0.5,3.75,30.3,0,0
2023-02-02,Toys,Store_A,81,0,25,40.68,0.5,3.75,24.4,0,0
2023-02-03,Toys,Store_A,78,0,25,40.38,0.5,3.75,31.7,0,0
2023-02-04,Toys,Store_A,83,0,25,40.33,0.5,3.75,28.9,1,0
2023-02-05,Toys,Store_A,72,0,25,44.22,0.5,3.75,25.8,1,0
2023-02-06,Toys,Store_A,83,0,25,41.62,0.5,3.75,27.7,0,0
2023-02-07,Toys,Store_A,88,0,25,39.82,0.5,3.75,28.2,0,0
2023-02-08,Toys,Store_A,86,0,25,42.12,0.5,3.75,28.6,0,0
2023-02-09,Toys,Store_A,86,0,25,44.4,0.5,3.75,27.0,0,0
2023-02-10,Toys,Store_A,83,0,25,40.89,0.5,3.75,31.1,0,0
2023-02-11,Toys,Store_A,88,0,25,44.15,0.5,3.75,28.5,1,0
2023-02-12,Toys,Store_A,72,0,25,38.05,0.5,3.75,30.3,1,0
2023-02-13,Toys,Store_A,84,0,25,37.71,0.5,3.75,32.4,0,0
2023-02-14,Toys,Store_A,96,0,25,33.22,0.5,3.75,32.1,0,0
2023-02-15,Toys,Store_A,101,1,25,35.94,0.5,3.75,35.2,0,0
2023-02-16,Toys,Store_A,92,0,25,35.2,0.5,3.75,24.9,0,0
2023-02-17,Toys,Store_A,81,0,25,43.47,0.5,3.75,30.7,0,0
2023-02-18,Toys,Store_A,83,0,25,34.01,0.5,3.75,32.6,1,0
2023-02-19,Toys,Store_A,81,0,25,38.9,0.5,3.75,31.1,1,0
2023-02-20,Toys,Store_A,101,1,25,36.54,0.5,3.75,26.8,0,0
2023-02-21,Toys,Store_A,111,1,25,41.2,0.5,3.75,28.7,0,0
2023-02-22,Toys,Store_A,94,0,25,34.03,0.5,3.75,33.4,0,0
2023-02-23,Toys,Store_A,89,0,25,44.34,0.5,3.75,26.3,0,0
2023-02-24,Toys,Store_A,82,0,25,39.34,0.5,3.75,26.2,0,0
2023-02-25,Toys,Store_A,79,0,25,34.41,0.5,3.75,34.1,1,0
2023-02-26,Toys,Store_A,80,0,25,40.31,0.5,3.75,27.4,1,0
2023-02-27,Toys,Store_A,92,0,25,43.1,0.5,3.75,36.5,0,0
2023-02-28,Toys,Store_A,110,1,25,42.91,0.5,3.75,30.5,0,0
2023-03-01,Toys,Store_A,91,0,25,40.6,0.5,3.75,32.9,0,0
2023-03-02,Toys,Store_A,99,0,25,36.65,0.5,3.75,28.4,0,0
2023-03-03,Toys,Store_A,75,0,25,37.75,0.5,3.75,32.2,0,0
2023-03-04,Toys,Store_A,87,1,25,40.81,0.5,3.75,32.9,1,0
2023-03-05,Toys,Store_A,83,0,25,42.86,0.5,3.75,34.1,1,0
2023-03-06,Toys,Store_A,92,0,25,37.18,0.5,3.75,38.0,0,0
2023-03-07,Toys,Store_A,101,0,25,40.63,0.5,3.75,36.0,0,0
2023-03-08,Toys,Store_A,93,0,25,42.1,0.5,3.75,33.6,0,0
2023-03-09,Toys,Store_A,100,0,25,35.92,0.5,3.75,31.9,0,0
2023-03-10,Toys,Store_A,89,0,25,42.25,0.5,3.75,39.3,0,0
2023-03-11,Toys,Store_A,76,0,25,42.01,0.5,3.75,29.4,1,0
2023-03-12,Toys,Store_A,99,1,25,34.44,0.5,3.75,33.5,1,0
2023-03-13,Toys,Store_A,97,0,25,33.42,0.5,3.75,30.6,0,0
2023-03-14,Toys,Store_A,104,0,25,39.54,0.5,3.75,33.6,0,0
2023-03-15,Toys,Store_A,112,1,25,39.52,0.5,3.75,34.3,0,0
2023-03-16,Toys,Store_A,93,0,25,43.49,0.5,3.75,34.1,0,0
2023-03-17,Toys,Store_A,92,0,25,41.19,0.5,3.75,40.2,0,0
2023-03-18,Toys,Store_A,80,0,25,40.71,0.5,3.75,35.5,1,0
2023-03-19,Toys,Store_A,87,0,25,36.2,0.5,3.75,35.6,1,0
2023-03-20,Toys,Store_A,88,0,25,37.68,0.5,3.75,35.2,0,0
2023-03-21,Toys,Store_A,98,0,25,38.61,0.5,3.75,28.8,0,0
2023-03-22,Toys,Store_A,88,0,25,36.2,0.5,3.75,35.3,0,0
2023-03-23,Toys,Store_A,91,0,25,41.54,0.5,3.75,37.5,0,0
2023-03-24,Toys,Store_A,83,0,25,34.32,0.5,3.75,33.0,0,0
2023-03-25,Toys,Store_A,85,0,25,42.13,0.5,3.75,33.7,1,0
2023-03-26,Toys,Store_A,94,1,25,33.28,0.5,3.75,36.2,1,0
2023-03-27,Toys,Store_A,103,0,25,37.82,0.5,3.75,32.6,0,0
2023-03-28,Toys,Store_A,118,1,25,33.02,0.5,3.75,36.7,0,0
2023-03-29,Toys,Store_A,111,0,25,39.73,0.5,3.75,38.4,0,0
2023-03-30,Toys,Store_A,95,0,25,39.46,0.5,3.75,36.2,0,0
2023-03-31,Toys,Store_A,79,0,25,40.3,0.5,3.75,39.2,0,0
2023-04-01,Toys,Store_A,75,0,25,38.82,0.5,3.75,36.2,1,0
2023-04-02,Toys,Store_A,86,0,25,41.21,0.5,3.75,36.7,1,0
2023-04-03,Toys,Store_A,87,0,25,42.72,0.5,3.75,34.7,0,0
2023-04-04,Toys,Store_A,103,0,25,43.66,0.5,3.75,36.7,0,0
2023-04-05,Toys,Store_A,111,0,25,36.51,0.5,3.75,38.9,0,0
2023-04-06,Toys,Store_A,95,0,25,44.17,0.5,3.75,34.2,0,0
2023-04-07,Toys,Store_A,83,0,25,44.69,0.5,3.75,36.7,0,0
2023-04-08,Toys,Store_A,74,0,25,42.71,0.5,3.75,30.2,1,0
2023-04-09,Toys,Store_A,86,0,25,35.25,0.5,3.75,37.9,1,0
2023-04-10,Toys,Store_A,103,1,25,43.61,0.5,3.75,36.9,0,0
2023-04-11,Toys,Store_A,107,0,25,40.72,0.5,3.75,37.6,0,0
2023-04-12,Toys,Store_A,103,0,25,38.88,0.5,3.75,36.1,0,0
2023-04-13,Toys,Store_A,99,0,25,43.71,0.5,3.75,35.0,0,0
2023-04-14,Toys,Store_A,85,0,25,36.7,0.5,3.75,35.1,0,0
2023-04-15,Toys,Store_A,79,0,25,36.38,0.5,3.75,37.4,1,0
2023-04-16,Toys,Store_A,84,0,25,38.8,0.5,3.75,32.1,1,0
2023-04-17,Toys,Store_A,105,1,25,34.18,0.5,3.75,32.2,0,0
2023-04-18,Toys,Store_A,106,0,25,39.33,0.5,3.75,37.1,0,0
2023-04-19,Toys,Store_A,99,0,25,37.74,0.5,3.75,32.7,0,0
2023-04-20,Toys,Store_A,93,0,25,41.65,0.5,3.75,30.2,0,0
2023-04-21,Toys,Store_A,87,0,25,43.73,0.5,3.75,30.6,0,0
2023-04-22,Toys,Store_A,81,0,25,44.05,0.5,3.75,36.7,1,0
2023-04-23,Toys,Store_A,90,0,25,38.39,0.5,3.75,32.5,1,0
2023-04-24,Toys,Store_A,88,0,25,33.89,0.5,3.75,29.6,0,0
2023-04-25,Toys,Store_A,101,0,25,39.72,0.5,3.75,33.8,0,0
2023-04-26,Toys,Store_A,97,0,25,40.73,0.5,3.75,31.8,0,0
2023-04-27,Toys,Store_A,100,0,25,41.33,0.5,3.75,27.0,0,0
2023-04-28,Toys,Store_A,107,1,25,41.06,0.5,3.75,30.9,0,0
2023-04-29,Toys,Store_A,99,1,25,35.89,0.5,3.75,30.0,1,0
2023-04-30,Toys,Store_A,84,0,25,42.45,0.5,3.75,32.6,1,0
2023-05-01,Toys,Store_A,96,0,25,43.17,0.5,3.75,32.4,0,0
2023-05-02,Toys,Store_A,104,0,25,35.16,0.5,3.75,31.8,0,0
2023-05-03,Toys,Store_A,103,0,25,43.12,0.5,3.75,35.6,0,0
2023-05-04,Toys,Store_A,93,0,25,34.33,0.5,3.75,32.8,0,0
2023-05-05,Toys,Store_A,79,0,25,35.54,0.5,3.75,33.4,0,0
2023-05-06,Toys,Store_A,83,0,25,33.37,0.5,3.75,36.9,1,0
2023-05-07,Toys,Store_A,85,0,25,34.04,0.5,3.75,28.7,1,0
2023-05-08,Toys,Store_A,90,0,25,39.27,0.5,3.75,31.2,0,0
2023-05-09,Toys,Store_A,111,1,25,42.53,0.5,3.75,31.2,0,0
2023-05-10,Toys,Store_A,118,1,25,35.82,0.5,3.75,35.7,0,0
2023-05-11,Toys,Store_A,107,1,25,33.89,0.5,3.75,33.2,0,0
2023-05-12,Toys,Store_A,83,0,25,33.13,0.5,3.75,27.0,0,0
2023-05-13,Toys,Store_A,71,0,25,43.93,0.5,3.75,27.7,1,0
2023-05-14,Toys,Store_A,77,0,25,44.44,0.5,3.75,30.7,1,0
2023-05-15,Toys,Store_A,104,1,25,33.27,0.5,3.75,35.6,0,0
2023-05-16,Toys,Store_A,111,1,25,41.08,0.5,3.75,31.1,0,0
2023-05-17,Toys,Store_A,101,0,25,40.1,0.5,3.75,27.3,0,0
2023-05-18,Toys,Store_A,93,0,25,36.58,0.5,3.75,32.4,0,0
2023-05-19,Toys,Store_A,81,0,25,40.64,0.5,3.75,30.1,0,0
2023-05-20,Toys,Store_A,76,0,25,38.45,0.5,3.75,28.9,1,0
2023-05-21,Toys,Store_A,95,1,25,36.16,0.5,3.75,32.8,1,0
2023-05-22,Toys,Store_A,89,0,25,35.03,0.5,3.75,33.3,0,0
2023-05-23,Toys,Store_A,92,0,25,32.75,0.5,3.75,31.0,0,0
2023-05-24,Toys,Store_A,97,0,25,42.92,0.5,3.75,32.2,0,0
2023-05-25,Toys,Store_A,93,0,25,32.86,0.5,3.75,32.6,0,0
2023-05-26,Toys,Store_A,79,0,25,35.09,0.5,3.75,33.5,0,0
2023-05-27,Toys,Store_A,74,0,25,39.38,0.5,3.75,27.1,1,0
2023-05-28,Toys,Store_A,80,0,25,36.77,0.5,3.75,22.7,1,0
2023-05-29,Toys,Store_A,85,0,25,42.13,0.5,3.75,26.1,0,0
2023-05-30,Toys,Store_A,88,0,25,42.1,0.5,3.75,25.8,0,0
2023-05-31,Toys,Store_A,93,0,25,39.03,0.5,3.75,25.6,0,0
2023-06-01,Toys,Store_A,84,0,25,38.71,0.5,3.75,26.3,0,0
2023-06-02,Toys,Store_A,74,0,25,41.12,0.5,3.75,34.7,0,0
2023-06-03,Toys,Store_A,77,0,25,44.37,0.5,3.75,25.6,1,0
2023-06-04,Toys,Store_A,72,0,25,38.07,0.5,3.75,28.9,1,0
2023-06-05,Toys,Store_A,86,0,25,41.12,0.5,3.75,24.2,0,0
2023-06-06,Toys,Store_A,100,0,25,40.24,0.5,3.75,31.5,0,0
2023-06-07,Toys,Store_A,97,0,25,42.99,0.5,3.75,29.7,0,0
2023-06-08,Toys,Store_A,83,0,25,43.99,0.5,3.75,27.2,0,0
2023-06-09,Toys,Store_A,78,0,25,34.32,0.5,3.75,27.0,0,0
2023-06-10,Toys,Store_A,76,0,25,33.62,0.5,3.75,27.3,1,0
2023-06-11,Toys,Store_A,71,0,25,43.91,0.5,3.75,32.4,1,0
2023-06-12,Toys,Store_A,82,0,25,40.46,0.5,3.75,21.6,0,0
2023-06-13,Toys,Store_A,94,0,25,42.5,0.5,3.75,22.7,0,0
2023-06-14,Toys,Store_A,92,0,25,42.37,0.5,3.75,23.6,0,0
2023-06-15,Toys,Store_A,88,0,25,40.67,0.5,3.75,27.7,0,0
2023-06-16,Toys,Store_A,93,1,25,42.04,0.5,3.75,22.6,0,0
2023-06-17,Toys,Store_A,80,0,25,33.81,0.5,3.75,27.8,1,0
2023-06-18,Toys,Store_A,85,0,25,39.54,0.5,3.75,21.9,1,0
2023-06-19,Toys,Store_A,76,0,25,37.4,0.5,3.75,18.8,0,0
2023-06-20,Toys,Store_A,82,0,25,44.79,0.5,3.75,22.1,0,0
2023-06-21,Toys,Store_A,91,0,25,41.74,0.5,3.75,20.5,0,0
2023-06-22,Toys,Store_A,79,0,25,37.1,0.5,3.75,23.9,0,0
2023-06-23,Toys,Store_A,81,0,25,38.03,0.5,3.75,16.1,0,0
2023-06-24,Toys,Store_A,60,0,25,34.29,0.5,3.75,22.0,1,0
2023-06-25,Toys,Store_A,74,0,25,42.75,0.5,3.75,18.9,1,0
2023-06-26,Toys,Store_A,72,0,25,41.39,0.5,3.75,24.5,0,0
2023-06-27,Toys,Store_A,86,0,25,38.91,0.5,3.75,18.7,0,0
2023-06-28,Toys,Store_A,97,0,25,33.61,0.5,3.75,23.0,0,0
2023-06-29,Toys,Store_A,82,0,25,33.37,0.5,3.75,23.5,0,0
2023-06-30,Toys,Store_A,66,0,25,37.4,0.5,3.75,19.2,0,0
2023-07-01,Toys,Store_A,65,0,25,43.53,0.5,3.75,19.3,1,0
2023-07-02,Toys,Store_A,76,0,25,37.46,0.5,3.75,24.7,1,0
2023-07-03,Toys,Store_A,78,0,25,35.45,0.5,3.75,17.9,0,0
2023-07-04,Toys,Store_A,91,0,25,37.69,0.5,3.75,23.7,0,1
2023-07-05,Toys,Store_A,101,0,25,33.0,0.5,3.75,17.0,0,1
2023-07-06,Toys,Store_A,90,0,25,38.04,0.5,3.75,19.4,0,1
2023-07-07,Toys,Store_A,103,0,25,42.32,0.5,3.75,14.0,0,1
2023-07-08,Toys,Store_A,65,0,25,43.59,0.5,3.75,16.0,1,0
2023-07-09,Toys,Store_A,72,0,25,42.57,0.5,3.75,18.5,1,0
2023-07-10,Toys,Store_A,73,0,25,35.34,0.5,3.75,15.2,0,0
2023-07-11,Toys,Store_A,91,0,25,34.87,0.5,3.75,22.1,0,0
2023-07-12,Toys,Store_A,79,0,25,44.96,0.5,3.75,9.6,0,0
2023-07-13,Toys,Store_A,87,0,25,43.51,0.5,3.75,14.1,0,0
2023-07-14,Toys,Store_A,72,0,25,37.79,0.5,3.75,17.4,0,0
2023-07-15,Toys,Store_A,59,0,25,37.3,0.5,3.75,18.9,1,0
2023-07-16,Toys,Store_A,62,0,25,36.62,0.5,3.75,16.9,1,0
2023-07-17,Toys,Store_A,84,0,25,42.02,0.5,3.75,15.3,0,0
2023-07-18,Toys,Store_A,81,0,25,36.26,0.5,3.75,15.5,0,0
2023-07-19,Toys,Store_A,80,0,25,33.14,0.5,3.75,10.3,0,0
2023-07-20,Toys,Store_A,67,0,25,44.19,0.5,3.75,14.6,0,0
2023-07-21,Toys,Store_A,62,0,25,42.84,0.5,3.75,17.0,0,0
2023-07-22,Toys,Store_A,77,1,25,41.95,0.5,3.75,10.0,1,0
2023-07-23,Toys,Store_A,72,0,25,41.59,0.5,3.75,13.3,1,0
2023-07-24,Toys,Store_A,72,0,25,38.02,0.5,3.75,14.4,0,0
2023-07-25,Toys,Store_A,85,0,25,42.92,0.5,3.75,13.9,0,0
2023-07-26,Toys,Store_A,80,0,25,32.87,0.5,3.75,12.3,0,0
2023-07-27,Toys,Store_A,73,0,25,35.94,0.5,3.75,9.7,0,0
2023-07-28,Toys,Store_A,80,1,25,37.43,0.5,3.75,12.6,0,0
2023-07-29,Toys,Store_A,66,0,25,38.16,0.5,3.75,16.3,1,0
2023-07-30,Toys,Store_A,60,0,25,36.82,0.5,3.75,8.8,1,0
2023-07-31,Toys,Store_A,66,0,25,42.29,0.5,3.75,13.4,0,0
2023-08-01,Toys,Store_A,74,0,25,34.39,0.5,3.75,12.6,0,0
2023-08-02,Toys,Store_A,71,0,25,39.3,0.5,3.75,16.0,0,0
2023-08-03,Toys,Store_A,74,0,25,34.07,0.5,3.75,11.2,0,0
2023-08-04,Toys,Store_A,68,0,25,42.67,0.5,3.75,10.6,0,0
2023-08-05,Toys,Store_A,51,0,25,36.11,0.5,3.75,11.0,1,0
2023-08-06,Toys,Store_A,61,0,25,35.94,0.5,3.75,11.8,1,0
2023-08-07,Toys,Store_A,78,0,25,41.85,0.5,3.75,12.7,0,0
2023-08-08,Toys,Store_A,77,0,25,33.66,0.5,3.75,13.2,0,0
2023-08-09,Toys,Store_A,70,0,25,41.24,0.5,3.75,14.2,0,0
2023-08-10,Toys,Store_A,76,0,25,38.9,0.5,3.75,14.3,0,0
2023-08-11,Toys,Store_A,55,0,25,44.18,0.5,3.75,9.2,0,0
2023-08-12,Toys,Store_A,60,0,25,41.29,0.5,3.75,9.1,1,0
2023-08-13,Toys,Store_A,69,0,25,38.97,0.5,3.75,9.1,1,0
2023-08-14,Toys,Store_A,78,1,25,41.6,0.5,3.75,7.2,0,0
2023-08-15,Toys,Store_A,76,0,25,38.69,0.5,3.75,11.4,0,0
2023-08-16,Toys,Store_A,73,0,25,41.9,0.5,3.75,11.0,0,0
2023-08-17,Toys,Store_A,77,0,25,44.32,0.5,3.75,12.2,0,0
2023-08-18,Toys,Store_A,65,0,25,33.89,0.5,3.75,11.0,0,0
2023-08-19,Toys,Store_A,59,0,25,37.57,0.5,3.75,4.1,1,0
2023-08-20,Toys,Store_A,63,0,25,42.11,0.5,3.75,7.4,1,0
2023-08-21,Toys,Store_A,72,0,25,39.17,0.5,3.75,2.0,0,0
2023-08-22,Toys,Store_A,71,0,25,34.89,0.5,3.75,7.4,0,0
2023-08-23,Toys,Store_A,77,0,25,37.2,0.5,3.75,14.7,0,0
2023-08-24,Toys,Store_A,72,0,25,41.58,0.5,3.75,8.9,0,0
2023-08-25,Toys,Store_A,57,0,25,39.34,0.5,3.75,4.3,0,0
2023-08-26,Toys,Store_A,54,0,25,38.99,0.5,3.75,9.6,1,0
2023-08-27,Toys,Store_A,59,0,25,44.72,0.5,3.75,7.5,1,0
2023-08-28,Toys,Store_A,64,0,25,44.18,0.5,3.75,9.9,0,0
2023-08-29,Toys,Store_A,80,0,25,36.82,0.5,3.75,9.6,0,0
2023-08-30,Toys,Store_A,81,0,25,33.76,0.5,3.75,6.8,0,0
2023-08-31,Toys,Store_A,72,0,25,44.2,0.5,3.75,12.7,0,0
2023-09-01,Toys,Store_A,67,0,25,41.53,0.5,3.75,12.0,0,0
2023-09-02,Toys,Store_A,61,0,25,35.1,0.5,3.75,11.5,1,0
2023-09-03,Toys,Store_A,70,1,25,43.53,0.5,3.75,4.7,1,0
2023-09-04,Toys,Store_A,64,0,25,43.62,0.5,3.75,5.6,0,0
2023-09-05,Toys,Store_A,70,0,25,34.2,0.5,3.75,11.1,0,0
2023-09-06,Toys,Store_A,69,0,25,40.05,0.5,3.75,10.1,0,0
2023-09-07,Toys,Store_A,72,0,25,37.66,0.5,3.75,-2.5,0,0
2023-09-08,Toys,Store_A,69,0,25,44.56,0.5,3.75,5.0,0,0
2023-09-09,Toys,Store_A,52,0,25,33.49,0.5,3.75,3.8,1,0
2023-09-10,Toys,Store_A,53,0,25,35.17,0.5,3.75,4.0,1,0
2023-09-11,Toys,Store_A,61,0,25,35.97,0.5,3.75,4.7,0,0
2023-09-12,Toys,Store_A,69,0,25,33.35,0.5,3.75,4.2,0,0
2023-09-13,Toys,Store_A,84,0,25,39.91,0.5,3.75,7.4,0,0
2023-09-14,Toys,Store_A,75,0,25,44.41,0.5,3.75,2.2,0,0
2023-09-15,Toys,Store_A,57,0,25,42.04,0.5,3.75,3.1,0,0
2023-09-16,Toys,Store_A,65,0,25,33.79,0.5,3.75,8.3,1,0
2023-09-17,Toys,Store_A,55,0,25,40.34,0.5,3.75,8.8,1,0
2023-09-18,Toys,Store_A,63,0,25,32.76,0.5,3.75,5.0,0,0
2023-09-19,Toys,Store_A,68,0,25,38.32,0.5,3.75,4.6,0,0
2023-09-20,Toys,Store_A,88,1,25,38.86,0.5,3.75,2.7,0,0
2023-09-21,Toys,Store_A,74,0,25,37.91,0.5,3.75,8.8,0,0
2023-09-22,Toys,Store_A,57,0,25,37.42,0.5,3.75,-0.3,0,0
2023-09-23,Toys,Store_A,53,0,25,38.82,0.5,3.75,4.9,1,0
2023-09-24,Toys,Store_A,60,0,25,39.63,0.5,3.75,5.5,1,0
2023-09-25,Toys,Store_A,56,0,25,35.28,0.5,3.75,4.5,0,0
2023-09-26,Toys,Store_A,72,0,25,40.5,0.5,3.75,3.2,0,0
2023-09-27,Toys,Store_A,78,0,25,36.88,0.5,3.75,8.2,0,0
2023-09-28,Toys,Store_A,68,0,25,40.23,0.5,3.75,8.8,0,0
2023-09-29,Toys,Store_A,49,0,25,41.42,0.5,3.75,6.2,0,0
2023-09-30,Toys,Store_A,56,0,25,33.39,0.5,3.75,4.0,1,0
2023-10-01,Toys,Store_A,46,0,25,42.83,0.5,3.75,4.3,1,0
2023-10-02,Toys,Store_A,61,0,25,44.28,0.5,3.75,9.4,0,0
2023-10-03,Toys,Store_A,75,0,25,33.54,0.5,3.75,5.2,0,0
2023-10-04,Toys,Store_A,73,0,25,38.83,0.5,3.75,9.7,0,0
2023-10-05,Toys,Store_A,59,0,25,32.95,0.5,3.75,-0.4,0,0
2023-10-06,Toys,Store_A,69,0,25,38.96,0.5,3.75,4.3,0,0
2023-10-07,Toys,Store_A,48,0,25,39.64,0.5,3.75,-0.2,1,0
2023-10-08,Toys,Store_A,63,0,25,37.65,0.5,3.75,2.4,1,0
2023-10-09,Toys,Store_A,58,0,25,38.59,0.5,3.75,6.2,0,0
2023-10-10,Toys,Store_A,75,0,25,41.87,0.5,3.75,6.1,0,0
2023-10-11,Toys,Store_A,90,1,25,35.48,0.5,3.75,2.8,0,0
2023-10-12,Toys,Store_A,70,0,25,37.69,0.5,3.75,9.4,0,0
2023-10-13,Toys,Store_A,62,0,25,41.21,0.5,3.75,3.2,0,0
2023-10-14,Toys,Store_A,58,0,25,38.88,0.5,3.75,3.4,1,0
2023-10-15,Toys,Store_A,72,1,25,39.81,0.5,3.75,5.8,1,0
2023-10-16,Toys,Store_A,74,0,25,36.01,0.5,3.75,7.0,0,0
2023-10-17,Toys,Store_A,67,0,25,41.75,0.5,3.75,2.5,0,0
2023-10-18,Toys,Store_A,75,0,25,37.31,0.5,3.75,10.2,0,0
2023-10-19,Toys,Store_A,59,0,25,37.87,0.5,3.75,6.2,0,0
2023-10-20,Toys,Store_A,67,0,25,41.41,0.5,3.75,7.9,0,0
2023-10-21,Toys,Store_A,63,0,25,40.97,0.5,3.75,5.3,1,0
2023-10-22,Toys,Store_A,52,0,25,34.77,0.5,3.75,5.3,1,0
2023-10-23,Toys,Store_A,60,0,25,36.64,0.5,3.75,12.2,0,0
2023-10-24,Toys,Store_A,74,0,25,36.7,0.5,3.75,7.5,0,0
2023-10-25,Toys,Store_A,85,1,25,42.33,0.5,3.75,4.6,0,0
2023-10-26,Toys,Store_A,74,0,25,34.76,0.5,3.75,6.4,0,0
2023-10-27,Toys,Store_A,59,0,25,37.16,0.5,3.75,7.0,0,0
2023-10-28,Toys,Store_A,54,0,25,40.1,0.5,3.75,-0.2,1,0
2023-10-29,Toys,Store_A,51,0,25,43.62,0.5,3.75,7.1,1,0
2023-10-30,Toys,Store_A,70,0,25,39.16,0.5,3.75,5.5,0,0
2023-10-31,Toys,Store_A,81,0,25,33.55,0.5,3.75,10.0,0,0
2023-11-01,Toys,Store_A,81,0,25,34.99,0.5,3.75,2.7,0,0
2023-11-02,Toys,Store_A,90,1,25,37.49,0.5,3.75,5.7,0,0
2023-11-03,Toys,Store_A,70,0,25,38.5,0.5,3.75,6.8,0,0
2023-11-04,Toys,Store_A,69,1,25,38.85,0.5,3.75,5.9,1,0
2023-11-05,Toys,Store_A,77,1,25,36.93,0.5,3.75,3.1,1,0
2023-11-06,Toys,Store_A,68,0,25,44.57,0.5,3.75,7.7,0,0
2023-11-07,Toys,Store_A,71,0,25,41.57,0.5,3.75,11.4,0,0
2023-11-08,Toys,Store_A,80,0,25,40.93,0.5,3.75,5.9,0,0
2023-11-09,Toys,Store_A,66,0,25,44.02,0.5,3.75,7.9,0,0
2023-11-10,Toys,Store_A,66,0,25,33.53,0.5,3.75,9.8,0,0
2023-11-11,Toys,Store_A,61,0,25,34.79,0.5,3.75,3.0,1,0
2023-11-12,Toys,Store_A,56,0,25,34.15,0.5,3.75,9.9,1,0
2023-11-13,Toys,Store_A,79,1,25,35.32,0.5,3.75,12.4,0,0
2023-11-14,Toys,Store_A,75,0,25,41.81,0.5,3.75,5.8,0,0
2023-11-15,Toys,Store_A,72,0,25,34.76,0.5,3.75,9.9,0,0
2023-11-16,Toys,Store_A,68,0,25,35.73,0.5,3.75,4.1,0,0
2023-11-17,Toys,Store_A,61,0,25,39.82,0.5,3.75,15.9,0,0
2023-11-18,Toys,Store_A,49,0,25,37.63,0.5,3.75,8.3,1,0
2023-11-19,Toys,Store_A,59,0,25,43.63,0.5,3.75,7.9,1,0
2023-11-20,Toys,Store_A,69,0,25,37.52,0.5,3.75,11.2,0,0
2023-11-21,Toys,Store_A,82,0,25,39.69,0.5,3.75,18.0,0,0
2023-11-22,Toys,Store_A,83,0,25,44.47,0.5,3.75,14.1,0,0
2023-11-23,Toys,Store_A,72,0,25,32.64,0.5,3.75,10.6,0,0
2023-11-24,Toys,Store_A,65,0,25,33.16,0.5,3.75,9.1,0,0
2023-11-25,Toys,Store_A,79,0,25,33.79,0.5,3.75,7.1,1,1
2023-11-26,Toys,Store_A,78,0,25,43.88,0.5,3.75,15.4,1,1
2023-11-27,Toys,Store_A,90,0,25,36.62,0.5,3.75,15.7,0,1
2023-11-28,Toys,Store_A,113,1,25,40.09,0.5,3.75,11.3,0,1
2023-11-29,Toys,Store_A,94,0,25,33.74,0.5,3.75,12.1,0,1
2023-11-30,Toys,Store_A,83,0,25,44.36,0.5,3.75,10.4,0,1
2023-12-01,Toys,Store_A,61,0,25,39.56,0.5,3.75,9.9,0,0
2023-12-02,Toys,Store_A,65,0,25,43.37,0.5,3.75,16.7,1,0
2023-12-03,Toys,Store_A,67,0,25,34.86,0.5,3.75,10.2,1,0
2023-12-04,Toys,Store_A,88,1,25,32.86,0.5,3.75,12.4,0,0
2023-12-05,Toys,Store_A,82,0,25,38.79,0.5,3.75,11.9,0,0
2023-12-06,Toys,Store_A,87,0,25,39.04,0.5,3.75,16.2,0,0
2023-12-07,Toys,Store_A,81,0,25,33.15,0.5,3.75,14.4,0,0
2023-12-08,Toys,Store_A,73,0,25,40.64,0.5,3.75,10.0,0,0
2023-12-09,Toys,Store_A,62,0,25,34.02,0.5,3.75,18.0,1,0
2023-12-10,Toys,Store_A,61,0,25,37.82,0.5,3.75,9.1,1,0
2023-12-11,Toys,Store_A,78,0,25,43.97,0.5,3.75,15.7,0,0
2023-12-12,Toys,Store_A,82,0,25,43.99,0.5,3.75,14.2,0,0
2023-12-13,Toys,Store_A,80,0,25,32.81,0.5,3.75,18.2,0,0
2023-12-14,Toys,Store_A,80,0,25,40.11,0.5,3.75,19.2,0,0
2023-12-15,Toys,Store_A,104,0,25,42.06,0.5,3.75,16.1,0,1
