date,product,store,demand,is_promotion,unit_cost,selling_price,holding_cost_per_unit,stockout_cost_per_unit,temperature,is_weekend,is_holiday,product_enc,store_enc,day_of_week,day_of_month,month,quarter,week_of_year,year,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,roll_mean_7,roll_std_7,roll_mean_14,roll_std_14,roll_mean_30,roll_std_30,price_ratio,profit_margin
14-05-2023,Toys,Store_B,62,0,25,35.29,0.5,3.75,34.5,1,0,4,1,6,14,5,2,19,2023,65,65,93,71,79.14285714,9.856107606,82.5,10.87516578,80.6,9.557809589,1.4116,0.291584018
15-05-2023,Toys,Store_B,90,1,25,41.71,0.5,3.75,29.9,0,0,4,1,0,15,5,2,20,2023,62,88,87,63,78.71428571,10.60996836,80.28571429,11.69765638,80.3,10.00051723,1.6684,0.400623352
16-05-2023,Toys,Store_B,86,0,25,40.49,0.5,3.75,29.9,0,0,4,1,1,16,5,2,20,2023,90,86,83,76,79,10.92397974,80.5,11.85651395,81.2,9.596694833,1.6196,0.382563596
17-05-2023,Toys,Store_B,86,0,25,39.16,0.5,3.75,32.9,0,0,4,1,2,17,5,2,20,2023,86,82,106,78,79,10.92397974,80.71428571,11.932042,81.53333333,9.583510743,1.5664,0.361593463
18-05-2023,Toys,Store_B,81,0,25,37.82,0.5,3.75,33.2,0,0,4,1,3,18,5,2,20,2023,86,83,77,89,79.57142857,11.20799035,79.28571429,9.651054717,81.8,9.593100969,1.5128,0.338974088
19-05-2023,Toys,Store_B,69,0,25,41.58,0.5,3.75,31.1,0,0,4,1,4,19,5,2,20,2023,81,85,70,81,79.28571429,11.13125159,79.57142857,9.637381433,81.53333333,9.496762909,1.6632,0.398749399
20-05-2023,Toys,Store_B,73,0,25,42.15,0.5,3.75,25.5,1,0,4,1,5,20,5,2,20,2023,69,65,85,73,77,11.40175425,79.5,9.717153746,81.13333333,9.768822092,1.686,0.40688019
21-05-2023,Toys,Store_B,69,0,25,32.99,0.5,3.75,32,1,0,4,1,6,21,5,2,20,2023,73,62,65,77,78.14285714,10.35098339,78.64285714,9.723936706,81.13333333,9.768822092,1.3196,0.242194604
22-05-2023,Toys,Store_B,81,0,25,41.31,0.5,3.75,30.6,0,0,4,1,0,22,5,2,21,2023,69,90,88,77,79.14285714,8.745066636,78.92857143,9.343564513,80.86666667,9.992180851,1.6524,0.394819656
23-05-2023,Toys,Store_B,85,0,25,35.42,0.5,3.75,27.5,0,0,4,1,1,23,5,2,21,2023,81,86,86,77,77.85714286,7.448234051,78.42857143,9.001831316,81,9.965457582,1.4168,0.294184077
24-05-2023,Toys,Store_B,90,0,25,39.78,0.5,3.75,31,0,0,4,1,2,24,5,2,21,2023,85,86,82,98,77.71428571,7.273565969,78.35714286,8.940892597,81.26666667,9.961765988,1.5912,0.371543489
25-05-2023,Toys,Store_B,75,0,25,40.46,0.5,3.75,26.6,0,0,4,1,3,25,5,2,21,2023,90,81,83,88,78.28571429,8.138678961,78.92857143,9.433689919,81,9.598850506,1.6184,0.382105783
26-05-2023,Toys,Store_B,68,0,25,40.96,0.5,3.75,28.9,0,0,4,1,4,26,5,2,21,2023,75,69,85,84,77.42857143,8.121107126,78.35714286,9.410363705,80.56666667,9.565322906,1.6384,0.389648438
27-05-2023,Toys,Store_B,64,0,25,38.97,0.5,3.75,28.5,1,0,4,1,5,27,5,2,21,2023,68,73,65,83,77.28571429,8.300889224,77.14285714,9.582493195,80.03333333,9.810210491,1.5588,0.358480883
28-05-2023,Toys,Store_B,79,1,25,35.31,0.5,3.75,28.2,1,0,4,1,6,28,5,2,21,2023,64,69,62,73,76,9.660917831,77.07142857,9.683167677,79.4,10.21695683,1.4124,0.291985273
29-05-2023,Toys,Store_B,78,0,25,34.13,0.5,3.75,29.9,0,0,4,1,0,29,5,2,22,2023,79,81,90,75,77.42857143,9.18072515,78.28571429,8.659619564,79.6,10.14583319,1.3652,0.267506592
30-05-2023,Toys,Store_B,74,0,25,38.46,0.5,3.75,31.2,0,0,4,1,1,30,5,2,22,2023,78,85,86,93,77,9.055385138,77.42857143,7.977991705,79.7,10.11366437,1.5384,0.349973999
31-05-2023,Toys,Store_B,84,0,25,44.28,0.5,3.75,24.8,0,0,4,1,2,31,5,2,22,2023,74,90,86,87,75.42857143,8.363753999,76.57142857,7.622984331,79.06666667,9.84337107,1.7712,0.435411021
01-06-2023,Toys,Store_B,92,1,25,44.5,0.5,3.75,25.5,0,0,4,1,3,1,6,2,22,2023,84,75,81,83,74.57142857,6.778818551,76.42857143,7.449463437,78.96666667,9.774997428,1.78,0.438202247
02-06-2023,Toys,Store_B,65,0,25,37.03,0.5,3.75,26.4,0,0,4,1,4,2,6,2,22,2023,92,68,69,106,77,9.469248474,77.21428571,8.477831466,79.26666667,10.03763035,1.4812,0.324871726
03-06-2023,Toys,Store_B,83,1,25,44.69,0.5,3.75,20.7,1,0,4,1,5,3,6,2,22,2023,65,64,73,77,76.57142857,9.997618764,76.92857143,8.835803788,77.9,9.010912924,1.7876,0.440590736
04-06-2023,Toys,Store_B,62,0,25,33.59,0.5,3.75,28.7,1,0,4,1,6,4,6,2,22,2023,83,79,69,70,79.28571429,8.479667559,77.64285714,8.897771051,78.1,9.056717834,1.3436,0.255730872
05-06-2023,Toys,Store_B,82,0,25,33.86,0.5,3.75,34.7,0,0,4,1,0,5,6,2,23,2023,62,78,81,85,76.85714286,10.71492062,77.14285714,9.590517295,77.83333333,9.414161502,1.3544,0.261665682
06-06-2023,Toys,Store_B,78,0,25,33.28,0.5,3.75,23,0,0,4,1,1,6,6,2,23,2023,82,74,85,65,77.42857143,10.89123719,77.21428571,9.625115955,77.73333333,9.351132453,1.3312,0.248798077
07-06-2023,Toys,Store_B,83,0,25,44.78,0.5,3.75,27.9,0,0,4,1,2,7,6,2,23,2023,78,84,90,88,78,10.78579312,76.71428571,9.3679369,78.16666667,9.036643157,1.7912,0.441715051
08-06-2023,Toys,Store_B,95,1,25,34.08,0.5,3.75,27.1,0,0,4,1,3,8,6,2,23,2023,83,92,75,86,77.85714286,10.69935468,76.21428571,8.772146228,78,8.894011934,1.3632,0.266431925
09-06-2023,Toys,Store_B,61,0,25,43.91,0.5,3.75,19.6,0,0,4,1,4,9,6,2,23,2023,95,65,68,82,78.28571429,11.39757702,77.64285714,10.08889064,78.3,9.314986072,1.7564,0.43065361
10-06-2023,Toys,Store_B,66,0,25,41.25,0.5,3.75,27.9,1,0,4,1,5,10,6,2,23,2023,61,83,64,83,77.71428571,12.24356002,77.14285714,10.75501416,77.6,9.803588365,1.65,0.393939394
11-06-2023,Toys,Store_B,58,0,25,41.64,0.5,3.75,22.2,1,0,4,1,6,11,6,2,23,2023,66,62,79,85,75.28571429,12.69795634,77.28571429,10.57885097,77.03333333,9.970588933,1.6656,0.399615754
12-06-2023,Toys,Store_B,79,0,25,42.18,0.5,3.75,27.9,0,0,4,1,0,12,6,2,24,2023,58,82,78,65,74.71428571,13.46246988,75.78571429,11.74196007,76.13333333,10.43446984,1.6872,0.407302039
13-06-2023,Toys,Store_B,76,0,25,35.8,0.5,3.75,22.3,0,0,4,1,1,13,6,2,24,2023,79,78,74,62,74.28571429,13.23775265,75.85714286,11.75949464,76.6,10.23044813,1.432,0.301675978
14-06-2023,Toys,Store_B,78,0,25,42.28,0.5,3.75,22.9,0,0,4,1,2,14,6,2,24,2023,76,83,84,90,74,13.16561177,76,11.74734012,77.06666667,9.853874902,1.6912,0.408703879
15-06-2023,Toys,Store_B,92,1,25,40.22,0.5,3.75,24.9,0,0,4,1,3,15,6,2,24,2023,78,95,92,86,73.28571429,12.72418021,75.57142857,11.54065913,76.66666667,9.549628385,1.6088,0.378418697
16-06-2023,Toys,Store_B,62,0,25,39.76,0.5,3.75,26,0,0,4,1,4,16,6,2,24,2023,92,61,65,86,72.85714286,11.89437642,75.57142857,11.54065913,76.86666667,9.811089199,1.5904,0.371227364
17-06-2023,Toys,Store_B,56,0,25,39.82,0.5,3.75,21.9,1,0,4,1,5,17,6,2,24,2023,62,66,83,81,73,11.73314394,75.35714286,11.77746964,76.06666667,10.01699705,1.5928,0.372174787
18-06-2023,Toys,Store_B,60,0,25,37.16,0.5,3.75,26.5,1,0,4,1,6,18,6,2,24,2023,56,58,62,69,71.57142857,13.23955114,73.42857143,12.61082737,75.23333333,10.6145097,1.4864,0.327233584
19-06-2023,Toys,Store_B,65,0,25,36.22,0.5,3.75,25.6,0,0,4,1,0,19,6,2,25,2023,60,79,82,73,71.85714286,12.91547614,73.28571429,12.76068826,74.93333333,10.91955959,1.4488,0.309773606
20-06-2023,Toys,Store_B,85,0,25,38.81,0.5,3.75,21.5,0,0,4,1,1,20,6,2,25,2023,65,76,78,69,69.85714286,12.70732822,72.07142857,12.67623024,74.66666667,11.06511553,1.5524,0.355836125
21-06-2023,Toys,Store_B,82,0,25,40,0.5,3.75,26.1,0,0,4,1,2,21,6,2,25,2023,85,78,83,81,71.14285714,13.8374922,72.57142857,13.06029971,75.2,11.16768738,1.6,0.375
22-06-2023,Toys,Store_B,86,0,25,32.78,0.5,3.75,23.8,0,0,4,1,3,22,6,2,25,2023,82,92,95,85,71.71428571,14.24446425,72.5,13.00147921,75.23333333,11.18707177,1.3112,0.237339841
23-06-2023,Toys,Store_B,62,0,25,43.44,0.5,3.75,26.7,0,0,4,1,4,23,6,2,25,2023,86,62,61,90,70.85714286,12.94125923,71.85714286,11.98625587,75.26666667,11.21862163,1.7376,0.424493554
24-06-2023,Toys,Store_B,61,0,25,41.12,0.5,3.75,23.8,1,0,4,1,5,24,6,2,25,2023,62,56,66,75,70.85714286,12.94125923,71.92857143,11.91937199,74.33333333,11.11486527,1.6448,0.392023346
25-06-2023,Toys,Store_B,62,0,25,39.58,0.5,3.75,27.2,1,0,4,1,6,25,6,2,25,2023,61,60,58,68,71.57142857,12.09486314,71.57142857,12.1826755,73.86666667,11.37672559,1.5832,0.368367863
26-06-2023,Toys,Store_B,64,0,25,39.2,0.5,3.75,24.2,0,0,4,1,0,26,6,2,26,2023,62,65,79,64,71.85714286,11.79588306,71.85714286,11.88313053,73.66666667,11.53505402,1.568,0.362244898
27-06-2023,Toys,Store_B,77,0,25,39.59,0.5,3.75,24.8,0,0,4,1,1,27,6,2,26,2023,64,85,76,79,71.71428571,11.89837924,70.78571429,11.86577866,73.66666667,11.53505402,1.5836,0.368527406
28-06-2023,Toys,Store_B,73,0,25,37.58,0.5,3.75,17.5,0,0,4,1,2,28,6,2,26,2023,77,82,78,78,70.57142857,10.73711853,70.85714286,11.90253459,73.6,11.50891708,1.5032,0.334752528
29-06-2023,Toys,Store_B,79,0,25,44.03,0.5,3.75,15.9,0,0,4,1,3,29,6,2,26,2023,73,86,92,74,69.28571429,9.621404709,70.5,11.74570298,73.43333333,11.47916654,1.7612,0.432205315
30-06-2023,Toys,Store_B,58,0,25,37.19,0.5,3.75,16.2,0,0,4,1,4,30,6,2,26,2023,79,62,62,84,68.28571429,7.782764841,69.57142857,10.34567383,73.6,11.52388823,1.4876,0.327776284
01-07-2023,Toys,Store_B,61,0,25,43.62,0.5,3.75,17.4,1,0,4,1,5,1,7,3,26,2023,58,61,56,92,67.71428571,8.440266301,69.28571429,10.62238979,72.73333333,11.69123849,1.7448,0.426868409
02-07-2023,Toys,Store_B,59,0,25,37.01,0.5,3.75,17.1,1,0,4,1,6,2,7,3,26,2023,61,62,60,65,67.71428571,8.440266301,69.64285714,10.21768559,71.7,11.29281126,1.4804,0.32450689
03-07-2023,Toys,Store_B,59,0,25,44.06,0.5,3.75,24.8,0,0,4,1,0,3,7,3,27,2023,59,64,65,83,67.28571429,8.845230084,69.57142857,10.29349523,71.5,11.46734494,1.7624,0.43259192
04-07-2023,Toys,Store_B,88,0,25,34.2,0.5,3.75,18.3,0,1,4,1,1,4,7,3,27,2023,59,77,85,62,66.57142857,9.342682392,69.14285714,10.61825093,70.7,11.47455957,1.368,0.269005848
05-07-2023,Toys,Store_B,87,0,25,33.08,0.5,3.75,15.6,0,1,4,1,2,5,7,3,27,2023,88,73,82,82,68.14285714,11.95029388,69.35714286,10.98675526,71.56666667,11.77280131,1.3232,0.244256348
06-07-2023,Toys,Store_B,91,0,25,36.05,0.5,3.75,16.7,0,1,4,1,3,6,7,3,27,2023,87,79,86,78,70.14285714,13.9095719,69.71428571,11.49868602,71.73333333,11.95951023,1.442,0.306518724
07-07-2023,Toys,Store_B,76,0,25,44.31,0.5,3.75,14.5,0,1,4,1,4,7,7,3,27,2023,91,58,62,83,71.85714286,15.7948153,70.07142857,12.10508022,72.16666667,12.42101482,1.7724,0.435793275
08-07-2023,Toys,Store_B,55,0,25,36.78,0.5,3.75,19.8,1,0,4,1,5,8,7,3,27,2023,76,61,61,95,74.42857143,14.58146247,71.07142857,11.96446203,71.93333333,12.27538421,1.4712,0.320282762
09-07-2023,Toys,Store_B,56,0,25,37.46,0.5,3.75,20.4,1,0,4,1,6,9,7,3,27,2023,55,59,62,61,73.57142857,15.64030203,70.64285714,12.45056157,70.6,11.84846855,1.4984,0.332621463
10-07-2023,Toys,Store_B,62,0,25,40.47,0.5,3.75,15.8,0,0,4,1,0,10,7,3,28,2023,56,59,64,66,73.14285714,16.13927478,70.21428571,12.86724268,70.43333333,12.02205827,1.6188,0.382258463
11-07-2023,Toys,Store_B,71,0,25,40.29,0.5,3.75,14.2,0,0,4,1,1,11,7,3,28,2023,62,88,77,58,73.57142857,15.73591585,70.07142857,12.95236412,70.3,12.0948835,1.6116,0.379498635
12-07-2023,Toys,Store_B,67,0,25,39.67,0.5,3.75,15.2,0,0,4,1,2,12,7,3,28,2023,71,87,73,79,71.14285714,14.39245834,69.64285714,12.80388849,70.73333333,11.86979166,1.5868,0.369800857
13-07-2023,Toys,Store_B,74,0,25,43.87,0.5,3.75,16.7,0,0,4,1,3,13,7,3,28,2023,67,91,79,76,68.28571429,12.59251478,69.21428571,12.78327376,70.33333333,11.78348737,1.7548,0.430134488
14-07-2023,Toys,Store_B,69,0,25,36.65,0.5,3.75,16.2,0,0,4,1,4,14,7,3,28,2023,74,76,58,78,65.85714286,8.434622525,68.85714286,12.55668466,70.26666667,11.75594738,1.466,0.31787176
15-07-2023,Toys,Store_B,49,0,25,33.6,0.5,3.75,21.6,1,0,4,1,5,15,7,3,28,2023,69,55,61,92,64.85714286,7.38079877,69.64285714,12.16304076,69.96666667,11.66628899,1.344,0.255952381
16-07-2023,Toys,Store_B,66,1,25,42.27,0.5,3.75,15.6,1,0,4,1,6,16,7,3,28,2023,49,56,59,62,64,8.906926144,68.78571429,13.19777704,68.53333333,11.5063201,1.6908,0.408563993
17-07-2023,Toys,Store_B,56,0,25,42.45,0.5,3.75,20,0,0,4,1,0,17,7,3,29,2023,66,62,59,56,65.42857143,8.182443459,69.28571429,12.92837411,68.66666667,11.45104523,1.698,0.411071849
18-07-2023,Toys,Store_B,69,0,25,33.55,0.5,3.75,19.5,0,0,4,1,1,18,7,3,29,2023,56,71,88,60,64.57142857,8.885515233,69.07142857,13.13518051,68.66666667,11.45104523,1.342,0.254843517
19-07-2023,Toys,Store_B,73,0,25,39.57,0.5,3.75,15.3,0,0,4,1,2,19,7,3,29,2023,69,67,87,65,64.28571429,8.67398958,67.71428571,11.95780126,68.96666667,11.33345166,1.5828,0.368208239
20-07-2023,Toys,Store_B,67,0,25,39.98,0.5,3.75,19.6,0,0,4,1,3,20,7,3,29,2023,73,74,91,85,65.14285714,9.263343015,66.71428571,10.74479174,69.23333333,11.33101734,1.5992,0.374687344
21-07-2023,Toys,Store_B,57,0,25,43.11,0.5,3.75,14.4,0,0,4,1,4,21,7,3,29,2023,67,69,76,82,64.14285714,8.493695141,65,8.180652598,68.63333333,10.93707183,1.7244,0.420088147
22-07-2023,Toys,Store_B,42,0,25,38.13,0.5,3.75,16.2,1,0,4,1,5,22,7,3,29,2023,57,49,55,86,62.42857143,8.560707581,63.64285714,7.781705793,67.8,10.8354463,1.5252,0.344348282
23-07-2023,Toys,Store_B,52,0,25,39.34,0.5,3.75,19.4,1,0,4,1,6,23,7,3,29,2023,42,66,56,62,61.42857143,10.56499161,62.71428571,9.482198475,66.33333333,11.25667107,1.5736,0.364514489
24-07-2023,Toys,Store_B,69,1,25,37.29,0.5,3.75,15.9,0,0,4,1,0,24,7,3,30,2023,52,56,62,61,59.42857143,10.87592361,62.42857143,9.756372952,66,11.53405751,1.4916,0.329578976
25-07-2023,Toys,Store_B,60,0,25,43.13,0.5,3.75,13.2,0,0,4,1,1,25,7,3,30,2023,69,69,71,62,61.28571429,11.29475226,62.92857143,9.910866497,66.26666667,11.50691946,1.7252,0.42035706
26-07-2023,Toys,Store_B,77,0,25,40.09,0.5,3.75,18.4,0,0,4,1,2,26,7,3,30,2023,60,73,67,64,60,10.77032961,62.14285714,9.654470012,66.2,11.53824226,1.6036,0.376403093
27-07-2023,Toys,Store_B,66,0,25,37.71,0.5,3.75,15,0,0,4,1,3,27,7,3,30,2023,77,67,74,77,60.57142857,11.64555914,62.85714286,10.38384206,66.63333333,11.69580925,1.5084,0.337045876
28-07-2023,Toys,Store_B,59,0,25,40.62,0.5,3.75,13.3,0,0,4,1,4,28,7,3,30,2023,66,57,69,73,60.42857143,11.55937055,62.28571429,9.933847124,66.26666667,11.53086812,1.6248,0.384539636
29-07-2023,Toys,Store_B,48,0,25,37.51,0.5,3.75,9.5,1,0,4,1,5,29,7,3,30,2023,59,42,49,79,60.71428571,11.48497984,61.57142857,9.772129015,65.8,11.53226359,1.5004,0.333511064
30-07-2023,Toys,Store_B,51,0,25,43.89,0.5,3.75,9.6,1,0,4,1,6,30,7,3,30,2023,48,52,66,58,61.57142857,9.980934206,61.5,9.874208829,64.76666667,11.6963989,1.7556,0.430394167
31-07-2023,Toys,Store_B,57,0,25,44.26,0.5,3.75,15.8,0,0,4,1,0,31,7,3,31,2023,51,69,56,61,61.42857143,10.14654527,60.42857143,10.15809102,64.53333333,11.90402231,1.7704,0.435155897
01-08-2023,Toys,Store_B,68,0,25,39.54,0.5,3.75,10.2,0,0,4,1,1,1,8,3,31,2023,57,60,69,59,59.71428571,9.655987533,60.5,10.12802661,64.4,11.96719654,1.5816,0.367728882
02-08-2023,Toys,Store_B,66,0,25,33.09,0.5,3.75,12.8,0,0,4,1,2,2,8,3,31,2023,68,77,73,59,60.85714286,10.15592719,60.42857143,10.06680979,64.7,11.93993589,1.3236,0.244484739
03-08-2023,Toys,Store_B,65,0,25,44.35,0.5,3.75,9.4,0,0,4,1,3,3,8,3,31,2023,66,66,67,88,59.28571429,7.825477317,59.92857143,9.555218355,64.93333333,11.89300963,1.774,0.436302142
04-08-2023,Toys,Store_B,60,0,25,40.68,0.5,3.75,12,0,0,4,1,4,4,8,3,31,2023,65,59,57,87,59.14285714,7.690439334,59.78571429,9.455796524,64.16666667,11.06745254,1.6272,0.385447394
05-08-2023,Toys,Store_B,43,0,25,36.73,0.5,3.75,9.6,1,0,4,1,5,5,8,3,31,2023,60,48,42,91,59.28571429,7.696628823,60,9.421742449,63.26666667,10.2113302,1.4692,0.319357473
06-08-2023,Toys,Store_B,71,1,25,40.86,0.5,3.75,13.3,1,0,4,1,6,6,8,3,31,2023,43,51,52,76,58.57142857,9.034326074,60.07142857,9.277468867,61.66666667,9.447982209,1.6344,0.388154674
07-08-2023,Toys,Store_B,62,0,25,42.62,0.5,3.75,12.4,0,0,4,1,0,7,8,3,32,2023,71,57,69,55,61.42857143,9.396047801,61.42857143,9.394878193,61.5,9.227956026,1.7048,0.413420929
08-08-2023,Toys,Store_B,69,1,25,41.9,0.5,3.75,8.4,0,0,4,1,1,8,8,3,32,2023,62,68,60,56,62.14285714,9.191092997,60.92857143,9.143844384,61.73333333,9.146068812,1.676,0.403341289
09-08-2023,Toys,Store_B,73,0,25,38.42,0.5,3.75,7.9,0,0,4,1,2,9,8,3,32,2023,69,66,77,62,62.28571429,9.30437685,61.57142857,9.386686855,62.16666667,9.172986327,1.5368,0.349297241
10-08-2023,Toys,Store_B,61,0,25,40.31,0.5,3.75,6.8,0,0,4,1,3,10,8,3,32,2023,73,65,66,71,63.28571429,10.11128554,61.28571429,8.930746988,62.53333333,9.383526774,1.6124,0.3798065
11-08-2023,Toys,Store_B,50,0,25,38.65,0.5,3.75,9.5,0,0,4,1,4,11,8,3,32,2023,61,60,59,67,62.71428571,10.11128554,60.92857143,8.827093656,62.2,9.249044685,1.546,0.35316947
12-08-2023,Toys,Store_B,41,0,25,33.51,0.5,3.75,8,1,0,4,1,5,12,8,3,32,2023,50,43,48,74,61.28571429,11.20586581,60.28571429,9.293741247,61.63333333,9.463116543,1.3404,0.253954044
13-08-2023,Toys,Store_B,64,1,25,36.8,0.5,3.75,8.6,1,0,4,1,6,13,8,3,32,2023,41,71,51,69,61,11.76151918,59.78571429,10.15403346,60.53333333,9.884621749,1.472,0.320652174
14-08-2023,Toys,Store_B,86,1,25,37.86,0.5,3.75,11.9,0,0,4,1,0,14,8,3,33,2023,64,62,57,49,60,11.04536102,60.71428571,9.879493692,60.36666667,9.77852444,1.5144,0.339672478
15-08-2023,Toys,Store_B,67,0,25,37.43,0.5,3.75,12.8,0,0,4,1,1,15,8,3,33,2023,86,69,68,66,63.42857143,14.84202528,62.78571429,11.87873712,61.6,10.59472868,1.4972,0.332086562
16-08-2023,Toys,Store_B,67,0,25,39.99,0.5,3.75,7.5,0,0,4,1,2,16,8,3,33,2023,67,73,66,56,63.14285714,14.73576795,62.71428571,11.84793764,61.63333333,10.61061061,1.5996,0.374843711
17-08-2023,Toys,Store_B,78,1,25,38.15,0.5,3.75,8.5,0,0,4,1,3,17,8,3,33,2023,67,61,65,69,62.28571429,14.23275899,62.78571429,11.87225966,62,10.5992843,1.526,0.344692005
18-08-2023,Toys,Store_B,45,0,25,39.05,0.5,3.75,10.7,0,0,4,1,4,18,8,3,33,2023,78,50,60,73,64.71428571,15.38087867,63.71428571,12.54793009,62.3,10.92655733,1.562,0.359795134
19-08-2023,Toys,Store_B,47,0,25,37.31,0.5,3.75,11.3,1,0,4,1,5,19,8,3,33,2023,45,41,43,67,64,16.26857912,62.64285714,13.494199,61.36666667,11.17411829,1.4924,0.329938354
20-08-2023,Toys,Store_B,47,0,25,32.56,0.5,3.75,11.6,1,0,4,1,6,20,8,3,33,2023,47,64,71,57,64.85714286,14.96026483,62.92857143,13.08236797,60.7,11.42033878,1.3024,0.232186732
21-08-2023,Toys,Store_B,50,0,25,42.49,0.5,3.75,4,0,0,4,1,0,21,8,3,34,2023,47,86,62,42,62.42857143,16.43022766,61.21428571,13.50884936,60.36666667,11.67515291,1.6996,0.411626265
22-08-2023,Toys,Store_B,63,0,25,40.89,0.5,3.75,7,0,0,4,1,1,22,8,3,34,2023,50,67,69,52,57.28571429,13.12395121,60.35714286,13.83199826,60.63333333,11.32736489,1.6356,0.388603571
23-08-2023,Toys,Store_B,60,0,25,39.41,0.5,3.75,7.6,0,0,4,1,2,23,8,3,34,2023,63,67,73,69,56.71428571,12.71107504,59.92857143,13.63515979,61,11.21575247,1.5764,0.365643238
24-08-2023,Toys,Store_B,61,0,25,40.79,0.5,3.75,0.7,0,0,4,1,3,24,8,3,34,2023,60,78,61,60,55.71428571,12.02378595,59,13.10901041,60.7,11.11429648,1.6316,0.387104683
25-08-2023,Toys,Store_B,48,0,25,33.29,0.5,3.75,12.9,0,0,4,1,4,25,8,3,34,2023,61,45,50,77,53.28571429,7.718252948,59,13.10901041,60.73333333,11.11362424,1.3316,0.249023731
26-08-2023,Toys,Store_B,38,0,25,33.78,0.5,3.75,6.2,1,0,4,1,5,26,8,3,34,2023,48,47,41,66,53.71428571,7.250615737,58.85714286,13.22501792,59.76666667,10.90929162,1.3512,0.259917111
27-08-2023,Toys,Store_B,52,0,25,35.33,0.5,3.75,7.2,1,0,4,1,6,27,8,3,34,2023,38,47,64,59,52.42857143,9.18072515,58.64285714,13.55675899,58.83333333,11.53729584,1.4132,0.292386074
28-08-2023,Toys,Store_B,55,0,25,40.7,0.5,3.75,6.5,0,0,4,1,0,28,8,3,35,2023,52,50,86,48,53.14285714,8.877472828,57.78571429,13.57134182,58.6,11.60439869,1.628,0.385749386
29-08-2023,Toys,Store_B,68,0,25,36.07,0.5,3.75,5.5,0,0,4,1,1,29,8,3,35,2023,55,63,67,51,53.85714286,8.783100657,55.57142857,10.87491316,58.83333333,11.45330349,1.4428,0.306903244
30-08-2023,Toys,Store_B,64,0,25,40.4,0.5,3.75,9.7,0,0,4,1,2,30,8,3,35,2023,68,60,67,57,54.57142857,9.79552862,55.64285714,10.95871373,59.4,11.47290662,1.616,0.381188119
31-08-2023,Toys,Store_B,54,0,25,34.2,0.5,3.75,3,0,0,4,1,3,31,8,3,35,2023,64,61,78,68,55.14285714,10.2701602,55.42857143,10.746837,59.63333333,11.49357642,1.368,0.269005848
01-09-2023,Toys,Store_B,39,0,25,42.69,0.5,3.75,8.8,0,0,4,1,4,1,9,3,35,2023,54,48,45,66,54.14285714,9.940297974,53.71428571,8.561349385,59.16666667,11.42617483,1.7076,0.414382759
02-09-2023,Toys,Store_B,38,0,25,39.48,0.5,3.75,8.1,1,0,4,1,5,2,9,3,35,2023,39,38,47,65,52.85714286,11.34942835,53.28571429,9.160354137,58.26666667,11.92196852,1.5792,0.366767984
03-09-2023,Toys,Store_B,47,0,25,40.48,0.5,3.75,3.4,1,0,4,1,6,3,9,3,35,2023,38,52,47,60,52.85714286,11.34942835,52.64285714,9.919732804,57.36666667,12.40545857,1.6192,0.382411067
04-09-2023,Toys,Store_B,54,0,25,43.91,0.5,3.75,12.8,0,0,4,1,0,4,9,3,36,2023,47,55,50,43,52.14285714,11.56760666,52.64285714,9.919732804,56.93333333,12.53665889,1.7564,0.43065361
05-09-2023,Toys,Store_B,64,0,25,44.27,0.5,3.75,15.3,0,0,4,1,1,5,9,3,36,2023,54,68,63,71,52,11.53256259,52.92857143,9.895331345,57.3,12.27318355,1.7708,0.435283488
06-09-2023,Toys,Store_B,60,0,25,41.48,0.5,3.75,7.1,0,0,4,1,2,6,9,3,36,2023,64,64,60,62,51.42857143,10.67484805,53,9.976896388,57.06666667,12.06857799,1.6592,0.397299904
07-09-2023,Toys,Store_B,53,0,25,37.89,0.5,3.75,11.2,0,0,4,1,3,7,9,3,36,2023,60,54,61,69,50.85714286,9.973775137,53,9.976896388,57,12.04588927,1.5156,0.340195302
08-09-2023,Toys,Store_B,47,0,25,42.92,0.5,3.75,2.8,0,0,4,1,4,8,9,3,36,2023,53,39,48,73,50.71428571,9.928314488,52.42857143,9.708951347,56.46666667,11.84885658,1.7168,0.417520969
09-09-2023,Toys,Store_B,44,0,25,37.13,0.5,3.75,4.4,1,0,4,1,5,9,9,3,36,2023,47,38,38,61,51.85714286,8.745066636,52.35714286,9.747639895,55.6,11.54481523,1.4852,0.326690008
10-09-2023,Toys,Store_B,46,0,25,41.18,0.5,3.75,5.7,1,0,4,1,6,10,9,3,36,2023,44,47,52,50,52.71428571,7.341986237,52.78571429,9.183417928,55.03333333,11.686961,1.6472,0.392909179
11-09-2023,Toys,Store_B,70,1,25,34.27,0.5,3.75,0.2,0,0,4,1,0,11,9,3,37,2023,46,54,55,41,52.57142857,7.480132415,52.35714286,9.361189461,54.9,11.7688953,1.3708,0.270498979
12-09-2023,Toys,Store_B,75,1,25,40.4,0.5,3.75,3.3,0,0,4,1,1,12,9,3,37,2023,70,64,68,64,54.85714286,10.00714031,53.42857143,10.47865439,55.86666667,11.77880426,1.616,0.381188119
13-09-2023,Toys,Store_B,82,1,25,44.25,0.5,3.75,10.3,0,0,4,1,2,13,9,3,37,2023,75,60,64,86,56.42857143,12.28626798,53.92857143,11.35757481,56.23333333,12.20424837,1.77,0.435028249
